Unnamed: 0,country,year,biofuel_electricity,hydro_electricity,nuclear_electricity,solar_electricity,wind_electricity,other_renewable_electricity,coal_electricity,gas_electricity,oil_electricity,total,timestamp,temperature,humidity,wind_speed,demand
957,Cyprus,2019,0.057,0.0,0.0,0.199,0.24,0.057,0.0,0.0,4.412,4.965,2025-03-01 12:47:17,25.37835410565675,52.632106947458325,12.891518742503264,549.4641052422201
958,Cyprus,2020,0.057,0.0,0.0,0.199,0.257,0.057,0.0,0.0,4.08,4.65,2025-03-01 12:47:17,15.9393193355011,78.11041010716835,3.843823858336088,527.2550067434352
959,Czechia,2000,0.525,1.758,13.59,0.0,0.001,0.525,52.752,1.691,2.593,73.435,2025-03-01 12:47:17,18.32566737512159,56.07185779826972,5.702924969627663,199.01911869232896
960,Czechia,2001,0.523,2.054,14.749,0.0,0.0,0.523,52.594,1.58,2.735,74.758,2025-03-01 12:47:17,29.76067232852741,82.1720203088988,13.069077764251755,603.8569860255925
961,Czechia,2002,0.504,2.492,18.738,0.0,0.002,0.504,49.907,1.605,2.747,76.499,2025-03-01 12:47:17,16.65597335850253,40.83945247867819,9.947217440997338,322.2248455979114
962,Czechia,2003,0.491,1.383,25.872,0.0,0.005,0.491,50.779,1.584,2.701,83.306,2025-03-01 12:47:17,27.063042189327764,86.86117062385678,5.125678190125325,979.4307995203652
963,Czechia,2004,0.713,2.019,26.325,0.0,0.01,0.713,50.308,1.543,2.872,84.503,2025-03-01 12:47:17,19.90698219362642,43.126302504652784,10.255493185869312,816.9228460136326
964,Czechia,2005,0.732,2.38,24.728,0.0,0.021,0.732,49.522,1.47,3.078,82.663,2025-03-01 12:47:17,22.785912280839533,49.57323041885589,0.2952482307212056,471.69285417359885
965,Czechia,2006,0.918,2.55,26.046,0.001,0.049,0.918,49.649,1.567,2.872,84.57,2025-03-01 12:47:17,20.773874735414,75.37153404640682,11.03463990017048,236.20713282237972
966,Czechia,2007,1.195,2.089,26.172,0.002,0.125,1.195,53.794,1.37,3.017,88.959,2025-03-01 12:47:17,22.113454329298985,53.6253084939244,7.305240607743592,806.7985220249055
967,Czechia,2008,1.449,2.024,26.551,0.013,0.245,1.449,48.778,1.018,3.215,84.742,2025-03-01 12:47:17,29.38091810368491,66.4926826059868,12.19773220926692,209.84839037318437
968,Czechia,2009,1.848,2.43,27.208,0.089,0.288,1.848,45.934,0.975,2.849,83.469,2025-03-01 12:47:17,20.9424343124635,56.67441006416571,14.319564780097023,270.4003781473634
969,Czechia,2010,2.162,2.789,27.998,0.616,0.335,2.162,46.9,1.375,3.052,87.389,2025-03-01 12:47:17,26.328092805937946,74.5421962253869,13.886828242418526,290.3684659698047
970,Czechia,2011,2.703,1.963,28.283,2.182,0.397,2.703,46.685,1.413,3.062,89.391,2025-03-01 12:47:17,24.521008043981997,43.69987514211665,13.638975651830112,601.2015744457849
971,Czechia,2012,3.372,2.129,30.324,2.149,0.416,3.372,43.978,1.493,2.753,89.986,2025-03-01 12:47:17,28.27342330725296,33.50747923421262,7.6825493390083075,808.3509885913296
972,Czechia,2013,4.061,2.735,30.745,2.033,0.481,4.061,41.113,2.037,2.73,89.996,2025-03-01 12:47:17,33.73659478649516,47.99576384838397,5.402131712084071,382.883390852223
973,Czechia,2014,4.664,1.909,30.325,2.123,0.477,4.664,40.727,1.823,2.961,89.673,2025-03-01 12:47:17,29.651441944205004,58.45851989210581,6.975529870960092,176.20283284776048
974,Czechia,2015,4.789,1.795,26.841,2.264,0.573,4.789,41.141,2.279,2.853,87.324,2025-03-01 12:47:17,19.298807571815136,40.08120313156071,10.348440049700413,518.0846171719772
975,Czechia,2016,4.755,2.0,24.104,2.131,0.497,4.755,41.974,3.726,2.824,86.766,2025-03-01 12:47:17,15.623662701225694,51.28783737938332,13.2599666530678,773.299217043942
976,Czechia,2017,4.967,1.869,28.34,2.193,0.591,4.967,41.444,3.698,2.674,90.743,2025-03-01 12:47:17,20.2452808859965,53.99898109761411,3.104794545001793,299.4974587786495
977,Czechia,2018,4.828,1.629,29.921,2.359,0.609,4.828,41.201,3.77,2.538,91.683,2025-03-01 12:47:17,26.901558614005097,33.44351062129641,13.772897376925544,297.9320932354368
978,Czechia,2019,4.528,1.804,30.264,2.277,0.69,4.528,37.712,5.752,2.392,89.947,2025-03-01 12:47:17,16.028516269685007,64.99843489105227,12.227703479548335,952.5043246120398
979,Czechia,2020,4.904,1.974,30.037,2.187,0.689,4.904,32.067,5.824,3.001,85.587,2025-03-01 12:47:17,24.92732494402473,83.06060567827726,14.68284022767352,958.7383544072601
980,Democratic Republic of Congo,2000,0.0,5.939,0.0,0.0,0.0,0.0,0.0,0.0,0.003,5.942,2025-03-01 12:47:17,26.936856978337783,39.104574777183146,13.203776599225309,991.4191588554188
981,Democratic Republic of Congo,2001,0.0,5.914,0.0,0.0,0.0,0.0,0.0,0.0,0.005,5.919,2025-03-01 12:47:17,21.684877816339217,65.86848080409084,4.1990599453786,826.8936414173021
982,Democratic Republic of Congo,2002,0.0,6.049,0.0,0.0,0.0,0.0,0.0,0.0,0.008,6.057,2025-03-01 12:47:17,30.41824407491644,69.88435229465077,1.5893386701607155,269.365752251151
983,Democratic Republic of Congo,2003,0.0,6.098,0.0,0.0,0.0,0.0,0.0,0.0,0.007,6.105,2025-03-01 12:47:17,17.131965062675437,55.1600808251573,1.683616079873829,290.7833687193352
984,Democratic Republic of Congo,2004,0.0,7.007,0.0,0.0,0.0,0.0,0.0,0.0,0.008,7.015,2025-03-01 12:47:17,16.502755634716173,72.0658552418562,4.368349778674141,406.20271737015275
985,Democratic Republic of Congo,2005,0.0,7.319,0.0,0.0,0.0,0.0,0.0,0.0,0.007,7.326,2025-03-01 12:47:17,29.563775124072063,54.64389260946072,9.21275585976809,386.31927820014175
986,Democratic Republic of Congo,2006,0.0,7.445,0.0,0.0,0.0,0.0,0.0,0.0,0.019,7.464,2025-03-01 12:47:17,24.90982632412397,60.278237278646095,12.064804891457587,960.8749741702081
987,Democratic Republic of Congo,2007,0.0,7.742,0.0,0.0,0.0,0.0,0.0,0.0,0.034,7.776,2025-03-01 12:47:17,28.76804792855472,30.44118267326562,13.488754604723471,810.1665845935242
988,Democratic Republic of Congo,2008,0.0,7.408,0.0,0.0,0.0,0.0,0.0,0.0,0.043,7.451,2025-03-01 12:47:17,23.696546772074925,71.50320684808133,9.356300765538492,751.6079129453985
989,Democratic Republic of Congo,2009,0.0,7.722,0.0,0.0,0.0,0.0,0.0,0.0,0.033,7.755,2025-03-01 12:47:17,19.928040664782134,69.68056073668347,0.0844696912208059,267.36690165231863
990,Democratic Republic of Congo,2010,0.0,7.741,0.0,0.0,0.0,0.0,0.0,0.0,0.081,7.822,2025-03-01 12:47:17,31.382046353483997,32.304052639580675,2.7947516477780026,918.5730034260966
991,Democratic Republic of Congo,2011,0.0,7.733,0.0,0.0,0.0,0.0,0.0,0.0,0.083,7.816,2025-03-01 12:47:17,30.988317579379583,52.09500644370799,1.4958930578005192,845.0833415555564
992,Democratic Republic of Congo,2012,0.017,7.51,0.0,0.0,0.0,0.017,0.0,0.0,0.008,7.552,2025-03-01 12:47:17,28.893929417088536,88.74191044750005,5.44986713353515,247.27765719513133
993,Democratic Republic of Congo,2013,0.018,8.147,0.0,0.001,0.0,0.018,0.0,0.006,0.003,8.193,2025-03-01 12:47:17,20.44290274459925,55.244193754117006,7.520264904506188,884.0532987648752
994,Democratic Republic of Congo,2014,0.019,8.732,0.0,0.001,0.0,0.019,0.0,0.007,0.004,8.782,2025-03-01 12:47:17,26.804613337381745,60.1167243079105,0.6509576786784127,345.02278273342415
995,Democratic Republic of Congo,2015,0.021,8.827,0.0,0.001,0.0,0.021,0.0,0.01,0.005,8.885,2025-03-01 12:47:17,22.219477938800537,84.5958094895831,5.22716963693483,172.78277124889544
996,Democratic Republic of Congo,2016,0.022,9.008,0.0,0.005,0.0,0.022,0.0,0.009,0.005,9.071,2025-03-01 12:47:17,16.831641466532684,73.03571255194538,2.687695119379838,691.140075862789
997,Democratic Republic of Congo,2017,0.02,9.387,0.0,0.007,0.0,0.02,0.0,0.005,0.003,9.442,2025-03-01 12:47:17,33.34627150924486,64.92420786745342,9.706052493883108,688.4241934458976
998,Democratic Republic of Congo,2018,0.027,10.433,0.0,0.01,0.0,0.027,0.0,0.004,0.002,10.503,2025-03-01 12:47:17,17.736372618379228,77.86828088046435,6.9640855398651,185.43880860905628
999,Democratic Republic of Congo,2019,0.029,10.968,0.0,0.01,0.0,0.029,0.0,0.002,0.001,11.039,2025-03-01 12:47:17,34.00474707641605,81.86197598735839,7.429764704008631,386.9666280429241
1000,Denmark,2000,1.3,0.03,0.0,0.001,4.241,1.3,16.673,8.774,4.995,37.314,2025-03-01 12:47:17,23.920115459159117,57.413284304236015,6.415376820501916,993.5330160299848
1001,Denmark,2001,1.511,0.028,0.0,0.001,4.306,1.511,17.819,9.273,4.775,39.224,2025-03-01 12:47:17,18.702658576772397,58.50650189591012,14.340295657298505,710.5840003078632
1002,Denmark,2002,1.879,0.032,0.0,0.001,4.877,1.879,18.257,9.59,4.638,41.153,2025-03-01 12:47:17,25.838018947567164,53.16305613911015,3.2210268768234487,757.0676499429962
1003,Denmark,2003,2.494,0.021,0.0,0.002,5.561,2.494,25.307,9.764,3.018,48.661,2025-03-01 12:47:17,32.45891671752817,88.00236840110763,7.749963897658115,291.6255570438751
1004,Denmark,2004,2.907,0.027,0.0,0.002,6.583,2.907,18.673,9.941,2.286,43.326,2025-03-01 12:47:17,29.644497728191222,71.82997525742103,11.04026052548004,170.9038639035229
1005,Denmark,2005,3.173,0.023,0.0,0.002,6.614,3.173,15.463,8.78,2.191,39.419,2025-03-01 12:47:17,31.131222957229,34.99338397248434,8.352666197018438,349.2115207668439
1006,Denmark,2006,3.068,0.023,0.0,0.002,6.108,3.068,24.566,9.401,2.443,48.679,2025-03-01 12:47:17,28.175667334214346,81.7775773987811,13.935313285752017,324.00854667387273
1007,Denmark,2007,3.104,0.028,0.0,0.002,7.171,3.104,19.891,7.037,2.083,42.42,2025-03-01 12:47:17,28.84553129035705,58.83359645017609,5.669525334619262,311.0896906732478
1008,Denmark,2008,3.139,0.026,0.0,0.003,6.928,3.139,17.462,7.082,1.976,39.755,2025-03-01 12:47:17,31.983913031306383,34.125234385349245,6.95513708659767,273.4788896983356
1009,Denmark,2009,3.319,0.019,0.0,0.004,6.721,3.319,17.687,6.671,1.962,39.702,2025-03-01 12:47:17,19.99336017718372,62.983035309798666,1.3278347282209264,617.2801215898639
1010,Denmark,2010,4.593,0.021,0.0,0.006,7.809,4.593,17.006,7.908,1.519,43.455,2025-03-01 12:47:17,24.788499272862808,55.02985673854212,9.134986665778928,395.2931282576396
1011,Denmark,2011,4.375,0.017,0.0,0.015,9.774,4.375,13.976,5.842,1.23,39.604,2025-03-01 12:47:17,19.424188836392045,82.66496429175749,4.3231795267215904,838.3105135427774
1012,Denmark,2012,4.446,0.017,0.0,0.104,10.27,4.446,10.539,4.193,1.132,35.147,2025-03-01 12:47:17,34.75336015993294,42.23967621656324,2.404635592733533,265.55267606264556
1013,Denmark,2013,4.313,0.013,0.0,0.518,11.123,4.313,14.292,3.418,1.065,39.055,2025-03-01 12:47:17,33.88118679373227,79.58787656953098,8.16796939356762,518.1643637816901
1014,Denmark,2014,4.295,0.015,0.0,0.596,13.079,4.295,11.064,2.097,1.039,36.48,2025-03-01 12:47:17,15.788536227370118,63.46132147112717,7.984653950698659,112.29205278347199
1015,Denmark,2015,4.182,0.018,0.0,0.604,14.133,4.182,7.11,1.825,1.069,33.123,2025-03-01 12:47:17,29.11150345031377,33.276618192808144,1.138074618360713,533.5140902096728
1016,Denmark,2016,4.845,0.019,0.0,0.744,12.782,4.845,8.865,2.257,1.027,35.384,2025-03-01 12:47:17,33.50496634831332,88.31071807952908,10.473231802417091,150.25439878882696
1017,Denmark,2017,6.264,0.018,0.0,0.751,14.78,6.264,6.209,2.018,1.002,37.306,2025-03-01 12:47:17,18.611506902546672,60.756914646192,9.356582859762794,979.9511606853793
1018,Denmark,2018,5.899,0.015,0.0,0.953,13.899,5.899,6.57,2.072,0.968,36.275,2025-03-01 12:47:17,26.358904611052587,47.45261125389495,2.835259241197458,811.5329157853715
1019,Denmark,2019,5.762,0.015,0.0,0.958,15.878,5.762,4.198,1.847,1.114,35.534,2025-03-01 12:47:17,33.30976595176084,58.164410519355485,7.041522932310658,541.1003289728098
1020,Denmark,2020,5.101,0.015,0.0,1.237,16.365,5.101,4.244,1.055,1.032,34.15,2025-03-01 12:47:17,15.678919571715976,81.47146701104934,10.8048437471784,177.92862236141525
1021,Djibouti,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,2025-03-01 12:47:17,28.9484053449368,48.29418746310381,7.941536108119148,633.2008967113728
1022,Djibouti,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.179,2025-03-01 12:47:17,20.94698014745101,41.56058378920202,5.932336142753553,782.8873756316898
1023,Djibouti,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.188,2025-03-01 12:47:17,33.48792390753061,37.74427481585289,4.835076871214154,271.64552770427076
1024,Djibouti,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.188,2025-03-01 12:47:17,34.42116490330736,47.87156390341268,9.155907999660805,611.3875067087417
1025,Djibouti,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.202,2025-03-01 12:47:17,33.88532978226868,76.80288522240261,14.086630474653608,832.7898085445812
1026,Djibouti,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,2025-03-01 12:47:17,24.48428433314928,58.2975819117157,10.07617260716225,791.4229998816847
1027,Djibouti,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.263,2025-03-01 12:47:17,32.24085301978627,43.6488962216124,1.1211885545447324,822.6928160804376
1028,Djibouti,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.304,2025-03-01 12:47:17,31.890987970701406,39.97109997658495,6.910274602232007,891.3910823827479
1029,Djibouti,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.319,2025-03-01 12:47:17,21.382009464865117,49.96376859062275,13.362361972659414,943.9138919435233
1030,Djibouti,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.328,2025-03-01 12:47:17,31.57830948301355,86.39546237314252,1.4169363870163032,464.96903968318236
1031,Djibouti,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.356,2025-03-01 12:47:17,15.740152694309852,50.58160275540146,14.83313568206315,611.8921922705895
1032,Djibouti,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.364,2025-03-01 12:47:17,26.92539756964106,89.28744455727812,14.23604090468132,811.5935734410498
1033,Djibouti,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.367,2025-03-01 12:47:17,19.600176745754062,59.11382734592137,1.174117210948138,727.4258325512048
1034,Djibouti,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407,0.407,2025-03-01 12:47:17,17.411337715545578,40.749835097409054,14.001199806743324,995.9682054379409
1035,Djibouti,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.094,2025-03-01 12:47:17,16.539064032584182,83.46840550761056,5.446988853891933,112.30988599417972
1036,Djibouti,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,2025-03-01 12:47:17,28.925775517562798,57.62132238808961,12.670637506137938,419.6198937842116
1037,Djibouti,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,2025-03-01 12:47:17,21.797499275361325,72.58028061027147,6.275750065699073,352.9251336431822
1038,Djibouti,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.055,2025-03-01 12:47:17,29.49533543057523,89.0226949925491,6.612826690537738,336.0842651489811
1039,Djibouti,2018,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.04,0.041,2025-03-01 12:47:17,16.307126815978847,33.01052101919844,9.513646364663138,300.2768042489972
1040,Djibouti,2019,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.04,0.041,2025-03-01 12:47:17,21.305806756612206,35.80167358725403,11.61716128913975,738.2114567337062
1041,Dominica,2000,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.074,2025-03-01 12:47:17,25.789825847506744,73.22740448776537,0.5068372642237295,176.28352594778966
1042,Dominica,2001,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.078,2025-03-01 12:47:17,30.814463296779277,46.90950019772832,8.897339932907014,767.4479505490045
1043,Dominica,2002,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.071,2025-03-01 12:47:17,21.3750500586414,41.05808381700594,2.800994911460565,724.0832578146461
1044,Dominica,2003,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.076,2025-03-01 12:47:17,27.51782752874018,32.36171278918377,5.189242767948044,325.72371925080677
1045,Dominica,2004,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.076,2025-03-01 12:47:17,32.71955496472374,31.31080271917211,5.219529992328248,327.55040484864514
1046,Dominica,2005,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.079,2025-03-01 12:47:17,27.31726376364609,76.46913618718744,7.035905103317305,665.974526810052
1047,Dominica,2006,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.081,2025-03-01 12:47:17,19.659189495072678,38.066005642173,5.012046178142601,785.9539949353101
1048,Dominica,2007,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.082,2025-03-01 12:47:17,15.48801563113076,58.06323695826905,1.6104167767600164,888.837051778629
1049,Dominica,2008,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.083,2025-03-01 12:47:17,32.401977478018594,66.35380891076898,2.184431077881772,866.9256074690281
1050,Dominica,2009,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.088,2025-03-01 12:47:17,15.425388217007743,55.701108034130776,0.5015697834164651,968.3946947474678
1051,Dominica,2010,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.094,2025-03-01 12:47:17,32.49403345368399,31.626399140173987,7.053736279931314,623.2464058028601
1052,Dominica,2011,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.097,2025-03-01 12:47:17,25.57874268054424,77.01009015527453,14.316715422794829,917.7900052063237
1053,Dominica,2012,0.0,0.026,0.0,0.0,0.001,0.0,0.0,0.0,0.07,0.097,2025-03-01 12:47:17,33.781353970257925,30.63079347249921,1.7351283547217484,827.6619459343697
1054,Dominica,2013,0.0,0.036,0.0,0.0,0.001,0.0,0.0,0.0,0.06,0.097,2025-03-01 12:47:17,30.975664715473307,75.71339366264904,14.193967395046233,905.2008618826122
1055,Dominica,2014,0.0,0.03,0.0,0.0,0.001,0.0,0.0,0.0,0.067,0.098,2025-03-01 12:47:17,34.95868221066675,83.59826962728737,11.000422720981405,110.46394115682997
1056,Dominica,2015,0.0,0.024,0.0,0.0,0.001,0.0,0.0,0.0,0.078,0.103,2025-03-01 12:47:17,22.014236309034203,55.97039526343033,9.562482044012448,969.3126926792298
1057,Dominica,2016,0.0,0.036,0.0,0.0,0.001,0.0,0.0,0.0,0.071,0.108,2025-03-01 12:47:17,30.34376577862254,62.13254838586789,9.679166329853444,526.1771465618305
1058,Dominica,2017,0.0,0.027,0.0,0.0,0.001,0.0,0.0,0.0,0.055,0.083,2025-03-01 12:47:17,23.03861827218484,58.61900355705923,12.400914725944231,818.3646906173586
1059,Dominica,2018,0.0,0.024,0.0,0.0,0.001,0.0,0.0,0.0,0.039,0.064,2025-03-01 12:47:17,24.597512406078177,53.35251711740633,1.6037979656973205,214.48370740400276
1060,Dominica,2019,0.0,0.02,0.0,0.0,0.001,0.0,0.0,0.0,0.069,0.09,2025-03-01 12:47:17,27.5501092643674,83.24547212222161,7.571314853483126,456.3469862325767
1061,Dominican Republic,2000,0.038,0.754,0.0,0.0,0.0,0.038,1.331,1.633,4.311,8.105,2025-03-01 12:47:17,32.47354228372677,83.63601064019943,10.45636707391138,344.31459671889183
1062,Dominican Republic,2001,0.038,0.696,0.0,0.0,0.0,0.038,1.646,2.02,5.332,9.77,2025-03-01 12:47:17,34.681669383985906,50.14898187849207,8.802306676103456,362.4928934508433
1063,Dominican Republic,2002,0.039,0.871,0.0,0.0,0.0,0.039,2.269,2.373,6.264,11.855,2025-03-01 12:47:17,30.365468277290365,66.90418524088187,12.49168606534942,210.9300579557936
1064,Dominican Republic,2003,0.045,1.193,0.0,0.0,0.0,0.045,2.352,2.46,6.493,12.588,2025-03-01 12:47:17,23.35533564334668,85.61445372875184,1.0840756351702725,825.1874492887063
1065,Dominican Republic,2004,0.07,1.6,0.0,0.0,0.0,0.07,1.98,2.071,5.466,11.257,2025-03-01 12:47:17,23.427140045541403,87.7235099364811,10.36051559248749,108.31808312297034
1066,Dominican Republic,2005,0.005,1.908,0.0,0.0,0.0,0.005,2.095,2.191,5.782,11.986,2025-03-01 12:47:17,29.75164603177783,60.53754242532285,8.010415955770766,381.2549112866822
1067,Dominican Republic,2006,0.029,1.75,0.0,0.0,0.0,0.029,2.347,2.455,6.479,13.089,2025-03-01 12:47:17,19.77554291536605,57.1694883170596,5.687412959699151,256.9694888947735
1068,Dominican Republic,2007,0.038,1.701,0.0,0.0,0.0,0.038,2.478,2.592,6.841,13.688,2025-03-01 12:47:17,17.209482262627894,46.72165895571155,5.104124733510463,630.1350465475065
1069,Dominican Republic,2008,0.029,1.384,0.0,0.0,0.0,0.029,2.135,2.233,5.895,11.705,2025-03-01 12:47:17,22.09244315281553,87.5323123914246,9.312489491612894,328.8271623530895
1070,Dominican Republic,2009,0.028,1.464,0.0,0.0,0.0,0.028,2.094,2.19,5.781,11.585,2025-03-01 12:47:17,20.74477983308164,38.56885826837204,13.364930619663973,333.0986090752897
1071,Dominican Republic,2010,0.075,1.435,0.0,0.0,0.0,0.075,2.596,2.715,7.167,14.063,2025-03-01 12:47:17,20.9261624091198,64.7897745628635,7.442638891516729,539.5043295957869
1072,Dominican Republic,2011,0.075,1.531,0.0,0.0,0.014,0.075,2.769,2.896,7.645,15.005,2025-03-01 12:47:17,19.6721550209982,46.95301605111833,12.370847461153804,687.4201354068331
1073,Dominican Republic,2012,0.078,1.784,0.0,0.001,0.096,0.078,2.879,3.011,7.949,15.876,2025-03-01 12:47:17,15.84186379272724,46.7404974208678,6.0323457276595125,209.17423410864725
1074,Dominican Republic,2013,0.078,1.883,0.0,0.009,0.24,0.078,3.02,3.159,8.338,16.805,2025-03-01 12:47:17,15.357478694668275,54.298115242571306,1.5359169418976482,257.9603072189465
1075,Dominican Republic,2014,0.073,1.323,0.0,0.018,0.24,0.073,3.043,3.183,8.402,16.355,2025-03-01 12:47:17,34.75444779472063,89.92757614893927,0.9225860468795782,322.45727013506587
1076,Dominican Republic,2015,0.074,0.934,0.0,0.032,0.29,0.074,3.243,3.392,8.952,16.991,2025-03-01 12:47:17,23.555462674717248,33.29797841038933,0.7700155698551636,976.3733927061645
1077,Dominican Republic,2016,0.074,1.504,0.0,0.075,0.32,0.074,3.266,3.416,9.016,17.745,2025-03-01 12:47:17,22.686532943193637,64.71250909221189,5.702252129365049,457.43724994862833
1078,Dominican Republic,2017,0.153,2.174,0.0,0.139,0.39,0.153,3.16,3.305,8.724,18.198,2025-03-01 12:47:17,28.5929456538614,34.954329482116634,5.058566262537631,639.0910815679239
1079,Dominican Republic,2018,0.209,1.762,0.0,0.23,0.497,0.209,3.312,3.464,9.143,18.826,2025-03-01 12:47:17,19.36507775730128,39.27124979943114,10.769055354338542,317.3885314443801
1080,Dominican Republic,2019,0.254,1.053,0.0,0.4,0.78,0.254,3.335,3.488,9.206,18.77,2025-03-01 12:47:17,33.99922367900451,56.37377650637392,11.142322523772988,541.4135726417392
1081,Ecuador,2000,0.0,7.533,0.0,0.0,0.0,0.0,0.0,1.581,1.242,10.356,2025-03-01 12:47:17,30.726900288311043,60.62760788078648,0.7628095325060974,166.70725694736225
1082,Ecuador,2001,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.095,1.646,10.741,2025-03-01 12:47:17,16.78822004624519,45.52754450187144,3.3168489433352244,131.26793133009426
1083,Ecuador,2002,0.0,7.45,0.0,0.0,0.0,0.0,0.0,2.297,1.804,11.551,2025-03-01 12:47:17,23.35161551569857,48.987427852464975,4.113927752383495,521.8601741393142
1084,Ecuador,2003,0.0,7.109,0.0,0.0,0.0,0.0,0.0,2.298,1.805,11.212,2025-03-01 12:47:17,32.58236615124329,35.21802121535598,8.214179762142141,458.79335876657086
1085,Ecuador,2004,0.0,7.338,0.0,0.0,0.0,0.0,0.0,3.221,2.531,13.09,2025-03-01 12:47:17,33.8946404458282,48.19318703065503,2.167728358604254,223.1922877226449
